"feat1","feat2","feat3","feat4","feat5","feat6","feat7","feat8","feat9","feat10"
-0.749700307846,-0.842014551163,-0.992405176163,-0.705346822739,-0.700994133949,0.597968935966,-0.898432970047,-0.835849106312,-0.87776017189,-0.726533412933
-0.86760610342,-0.635075926781,-0.954493999481,0.65370965004,-0.662486314774,0.715775489807,-0.442108303308,-0.438278377056,0.649533390999,-0.537945449352
-0.86760610342,-0.635075926781,-0.954493999481,0.65370965004,-0.662486314774,0.715775489807,-0.442108303308,-0.438278377056,0.649533390999,-0.537945449352
-0.86760610342,-0.635075926781,-0.954493999481,0.65370965004,-0.662486314774,0.715775489807,-0.442108303308,-0.438278377056,0.649533390999,-0.537945449352
-0.86760610342,-0.635075926781,-0.954493999481,0.65370965004,-0.662486314774,0.715775489807,-0.442108303308,-0.438278377056,0.649533390999,-0.537945449352
-0.86760610342,-0.635075926781,-0.954493999481,0.65370965004,-0.662486314774,0.715775489807,-0.442108303308,-0.438278377056,0.649533390999,-0.537945449352
-0.86760610342,-0.635075926781,-0.954493999481,0.65370965004,-0.662486314774,0.715775489807,-0.442108303308,-0.438278377056,0.649533390999,-0.537945449352
-0.86760610342,-0.635075926781,-0.954493999481,0.65370965004,-0.662486314774,0.715775489807,-0.442108303308,-0.438278377056,0.649533390999,-0.537945449352
-0.86760610342,-0.635075926781,-0.954493999481,0.65370965004,-0.662486314774,0.715775489807,-0.442108303308,-0.438278377056,0.649533390999,-0.537945449352
-0.86760610342,-0.635075926781,-0.954493999481,0.65370965004,-0.662486314774,0.715775489807,-0.442108303308,-0.438278377056,0.649533390999,-0.537945449352
-0.86760610342,-0.635075926781,-0.954493999481,0.65370965004,-0.662486314774,0.715775489807,-0.442108303308,-0.438278377056,0.649533390999,-0.537945449352
-0.86760610342,-0.635075926781,-0.954493999481,0.65370965004,-0.662486314774,0.715775489807,-0.442108303308,-0.438278377056,0.649533390999,-0.537945449352
-0.86760610342,-0.635075926781,-0.954493999481,0.65370965004,-0.662486314774,0.715775489807,-0.442108303308,-0.438278377056,0.649533390999,-0.537945449352
-0.86760610342,-0.635075926781,-0.954493999481,0.65370965004,-0.662486314774,0.715775489807,-0.442108303308,-0.438278377056,0.649533390999,-0.537945449352
-0.86760610342,-0.635075926781,-0.954493999481,0.65370965004,-0.662486314774,0.715775489807,-0.442108303308,-0.438278377056,0.649533390999,-0.537945449352
-0.86760610342,-0.635075926781,-0.954493999481,0.65370965004,-0.662486314774,0.715775489807,-0.442108303308,-0.438278377056,0.649533390999,-0.537945449352
-0.86760610342,-0.635075926781,-0.954493999481,0.65370965004,-0.662486314774,0.715775489807,-0.442108303308,-0.438278377056,0.649533390999,-0.537945449352
-0.86760610342,-0.635075926781,-0.954493999481,0.65370965004,-0.662486314774,0.715775489807,-0.442108303308,-0.438278377056,0.649533390999,-0.537945449352
-0.86760610342,-0.635075926781,-0.954493999481,0.65370965004,-0.662486314774,0.715775489807,-0.442108303308,-0.438278377056,0.649533390999,-0.537945449352
-0.86760610342,-0.635075926781,-0.954493999481,0.65370965004,-0.662486314774,0.715775489807,-0.442108303308,-0.438278377056,0.649533390999,-0.537945449352
-0.86760610342,-0.635075926781,-0.954493999481,0.65370965004,-0.662486314774,0.715775489807,-0.442108303308,-0.438278377056,0.649533390999,-0.537945449352
-0.86760610342,-0.635075926781,-0.954493999481,0.65370965004,-0.662486314774,0.715775489807,-0.442108303308,-0.438278377056,0.649533390999,-0.537945449352
-0.832040548325,0.636939167976,-0.933198690414,0.371659696102,-0.474511355162,0.632491230965,-0.700040698051,-0.753341555595,-0.37338462472,-0.272363960743
-0.832040548325,0.636939167976,-0.933198690414,0.371659696102,-0.474511355162,0.632491230965,-0.700040698051,-0.753341555595,-0.37338462472,-0.272363960743
-0.832040548325,0.636939167976,-0.933198690414,0.371659696102,-0.474511355162,0.632491230965,-0.700040698051,-0.753341555595,-0.37338462472,-0.272363960743
-0.832040548325,0.636939167976,-0.933198690414,0.371659696102,-0.474511355162,0.632491230965,-0.700040698051,-0.753341555595,-0.37338462472,-0.272363960743
-0.832040548325,0.636939167976,-0.933198690414,0.371659696102,-0.474511355162,0.632491230965,-0.700040698051,-0.753341555595,-0.37338462472,-0.272363960743
-0.832040548325,0.636939167976,-0.933198690414,0.371659696102,-0.474511355162,0.632491230965,-0.700040698051,-0.753341555595,-0.37338462472,-0.272363960743
-0.832040548325,0.636939167976,-0.933198690414,0.371659696102,-0.474511355162,0.632491230965,-0.700040698051,-0.753341555595,-0.37338462472,-0.272363960743
-0.832040548325,0.636939167976,-0.933198690414,0.371659696102,-0.474511355162,0.632491230965,-0.700040698051,-0.753341555595,-0.37338462472,-0.272363960743
-0.832040548325,0.636939167976,-0.933198690414,0.371659696102,-0.474511355162,0.632491230965,-0.700040698051,-0.753341555595,-0.37338462472,-0.272363960743
-0.832040548325,0.636939167976,-0.933198690414,0.371659696102,-0.474511355162,0.632491230965,-0.700040698051,-0.753341555595,-0.37338462472,-0.272363960743
-0.832040548325,0.636939167976,-0.933198690414,0.371659696102,-0.474511355162,0.632491230965,-0.700040698051,-0.753341555595,-0.37338462472,-0.272363960743
-0.832040548325,0.636939167976,-0.933198690414,0.371659696102,-0.474511355162,0.632491230965,-0.700040698051,-0.753341555595,-0.37338462472,-0.272363960743
-0.832040548325,0.636939167976,-0.933198690414,0.371659696102,-0.474511355162,0.632491230965,-0.700040698051,-0.753341555595,-0.37338462472,-0.272363960743
-0.832040548325,0.636939167976,-0.933198690414,0.371659696102,-0.474511355162,0.632491230965,-0.700040698051,-0.753341555595,-0.37338462472,-0.272363960743
-0.832040548325,0.636939167976,-0.933198690414,0.371659696102,-0.474511355162,0.632491230965,-0.700040698051,-0.753341555595,-0.37338462472,-0.272363960743
-0.832040548325,0.636939167976,-0.933198690414,0.371659696102,-0.474511355162,0.632491230965,-0.700040698051,-0.753341555595,-0.37338462472,-0.272363960743
-0.832040548325,0.636939167976,-0.933198690414,0.371659696102,-0.474511355162,0.632491230965,-0.700040698051,-0.753341555595,-0.37338462472,-0.272363960743
-0.832040548325,0.636939167976,-0.933198690414,0.371659696102,-0.474511355162,0.632491230965,-0.700040698051,-0.753341555595,-0.37338462472,-0.272363960743
-0.832040548325,0.636939167976,-0.933198690414,0.371659696102,-0.474511355162,0.632491230965,-0.700040698051,-0.753341555595,-0.37338462472,-0.272363960743
-0.832040548325,0.636939167976,-0.933198690414,0.371659696102,-0.474511355162,0.632491230965,-0.700040698051,-0.753341555595,-0.37338462472,-0.272363960743
-0.832040548325,0.636939167976,-0.933198690414,0.371659696102,-0.474511355162,0.632491230965,-0.700040698051,-0.753341555595,-0.37338462472,-0.272363960743
0.851250648499,-0.672363877296,-0.980954825878,-0.0963596329093,-0.572265505791,0.619421958923,0.862740159035,-0.622517228127,0.0193747766316,-0.716445446014
0.851250648499,-0.672363877296,-0.980954825878,-0.0963596329093,-0.572265505791,0.619421958923,0.862740159035,-0.622517228127,0.0193747766316,-0.716445446014
0.851250648499,-0.672363877296,-0.980954825878,-0.0963596329093,-0.572265505791,0.619421958923,0.862740159035,-0.622517228127,0.0193747766316,-0.716445446014
0.851250648499,-0.672363877296,-0.980954825878,-0.0963596329093,-0.572265505791,0.619421958923,0.862740159035,-0.622517228127,0.0193747766316,-0.716445446014
0.851250648499,-0.672363877296,-0.980954825878,-0.0963596329093,-0.572265505791,0.619421958923,0.862740159035,-0.622517228127,0.0193747766316,-0.716445446014
0.851250648499,-0.672363877296,-0.980954825878,-0.0963596329093,-0.572265505791,0.619421958923,0.862740159035,-0.622517228127,0.0193747766316,-0.716445446014
0.851250648499,-0.672363877296,-0.980954825878,-0.0963596329093,-0.572265505791,0.619421958923,0.862740159035,-0.622517228127,0.0193747766316,-0.716445446014
0.851250648499,-0.672363877296,-0.980954825878,-0.0963596329093,-0.572265505791,0.619421958923,0.862740159035,-0.622517228127,0.0193747766316,-0.716445446014
0.851250648499,-0.672363877296,-0.980954825878,-0.0963596329093,-0.572265505791,0.619421958923,0.862740159035,-0.622517228127,0.0193747766316,-0.716445446014
0.851250648499,-0.672363877296,-0.980954825878,-0.0963596329093,-0.572265505791,0.619421958923,0.862740159035,-0.622517228127,0.0193747766316,-0.716445446014
0.851250648499,-0.672363877296,-0.980954825878,-0.0963596329093,-0.572265505791,0.619421958923,0.862740159035,-0.622517228127,0.0193747766316,-0.716445446014
0.851250648499,-0.672363877296,-0.980954825878,-0.0963596329093,-0.572265505791,0.619421958923,0.862740159035,-0.622517228127,0.0193747766316,-0.716445446014
0.851250648499,-0.672363877296,-0.980954825878,-0.0963596329093,-0.572265505791,0.619421958923,0.862740159035,-0.622517228127,0.0193747766316,-0.716445446014
0.851250648499,-0.672363877296,-0.980954825878,-0.0963596329093,-0.572265505791,0.619421958923,0.862740159035,-0.622517228127,0.0193747766316,-0.716445446014
0.851250648499,-0.672363877296,-0.980954825878,-0.0963596329093,-0.572265505791,0.619421958923,0.862740159035,-0.622517228127,0.0193747766316,-0.716445446014
0.851250648499,-0.672363877296,-0.980954825878,-0.0963596329093,-0.572265505791,0.619421958923,0.862740159035,-0.622517228127,0.0193747766316,-0.716445446014
0.851250648499,-0.672363877296,-0.980954825878,-0.0963596329093,-0.572265505791,0.619421958923,0.862740159035,-0.622517228127,0.0193747766316,-0.716445446014
0.851250648499,-0.672363877296,-0.980954825878,-0.0963596329093,-0.572265505791,0.619421958923,0.862740159035,-0.622517228127,0.0193747766316,-0.716445446014
0.851250648499,-0.672363877296,-0.980954825878,-0.0963596329093,-0.572265505791,0.619421958923,0.862740159035,-0.622517228127,0.0193747766316,-0.716445446014
0.851250648499,-0.672363877296,-0.980954825878,-0.0963596329093,-0.572265505791,0.619421958923,0.862740159035,-0.622517228127,0.0193747766316,-0.716445446014
0.758286416531,-0.383589267731,-0.974157631397,0.561958909035,-0.861904859543,0.780462265015,-0.528093695641,0.810654103756,-0.783786535263,-0.812876462936
0.758286416531,-0.383589267731,-0.974157631397,0.561958909035,-0.861904859543,0.780462265015,-0.528093695641,0.810654103756,-0.783786535263,-0.812876462936
0.758286416531,-0.383589267731,-0.974157631397,0.561958909035,-0.861904859543,0.780462265015,-0.528093695641,0.810654103756,-0.783786535263,-0.812876462936
0.758286416531,-0.383589267731,-0.974157631397,0.561958909035,-0.861904859543,0.780462265015,-0.528093695641,0.810654103756,-0.783786535263,-0.812876462936
0.758286416531,-0.383589267731,-0.974157631397,0.561958909035,-0.861904859543,0.780462265015,-0.528093695641,0.810654103756,-0.783786535263,-0.812876462936
0.758286416531,-0.383589267731,-0.974157631397,0.561958909035,-0.861904859543,0.780462265015,-0.528093695641,0.810654103756,-0.783786535263,-0.812876462936
0.758286416531,-0.383589267731,-0.974157631397,0.561958909035,-0.861904859543,0.780462265015,-0.528093695641,0.810654103756,-0.783786535263,-0.812876462936
0.758286416531,-0.383589267731,-0.974157631397,0.561958909035,-0.861904859543,0.780462265015,-0.528093695641,0.810654103756,-0.783786535263,-0.812876462936
0.758286416531,-0.383589267731,-0.974157631397,0.561958909035,-0.861904859543,0.780462265015,-0.528093695641,0.810654103756,-0.783786535263,-0.812876462936
0.758286416531,-0.383589267731,-0.974157631397,0.561958909035,-0.861904859543,0.780462265015,-0.528093695641,0.810654103756,-0.783786535263,-0.812876462936
0.758286416531,-0.383589267731,-0.974157631397,0.561958909035,-0.861904859543,0.780462265015,-0.528093695641,0.810654103756,-0.783786535263,-0.812876462936
0.758286416531,-0.383589267731,-0.974157631397,0.561958909035,-0.861904859543,0.780462265015,-0.528093695641,0.810654103756,-0.783786535263,-0.812876462936
0.758286416531,-0.383589267731,-0.974157631397,0.561958909035,-0.861904859543,0.780462265015,-0.528093695641,0.810654103756,-0.783786535263,-0.812876462936
0.758286416531,-0.383589267731,-0.974157631397,0.561958909035,-0.861904859543,0.780462265015,-0.528093695641,0.810654103756,-0.783786535263,-0.812876462936
0.758286416531,-0.383589267731,-0.974157631397,0.561958909035,-0.861904859543,0.780462265015,-0.528093695641,0.810654103756,-0.783786535263,-0.812876462936
0.758286416531,-0.383589267731,-0.974157631397,0.561958909035,-0.861904859543,0.780462265015,-0.528093695641,0.810654103756,-0.783786535263,-0.812876462936
0.758286416531,-0.383589267731,-0.974157631397,0.561958909035,-0.861904859543,0.780462265015,-0.528093695641,0.810654103756,-0.783786535263,-0.812876462936
0.758286416531,-0.383589267731,-0.974157631397,0.561958909035,-0.861904859543,0.780462265015,-0.528093695641,0.810654103756,-0.783786535263,-0.812876462936
0.758286416531,-0.383589267731,-0.974157631397,0.561958909035,-0.861904859543,0.780462265015,-0.528093695641,0.810654103756,-0.783786535263,-0.812876462936
0.758286416531,-0.383589267731,-0.974157631397,0.561958909035,-0.861904859543,0.780462265015,-0.528093695641,0.810654103756,-0.783786535263,-0.812876462936
0.758286416531,-0.383589267731,-0.974157631397,0.561958909035,-0.861904859543,0.780462265015,-0.528093695641,0.810654103756,-0.783786535263,-0.812876462936
0.457133173943,-0.897093057632,-0.923212707043,0.791711807251,-0.667952120304,-0.0274011883885,0.488309502602,-0.861974716187,0.823738217354,-0.746101856232
0.457133173943,-0.897093057632,-0.923212707043,0.791711807251,-0.667952120304,-0.0274011883885,0.488309502602,-0.861974716187,0.823738217354,-0.746101856232
0.457133173943,-0.897093057632,-0.923212707043,0.791711807251,-0.667952120304,-0.0274011883885,0.488309502602,-0.861974716187,0.823738217354,-0.746101856232
0.457133173943,-0.897093057632,-0.923212707043,0.791711807251,-0.667952120304,-0.0274011883885,0.488309502602,-0.861974716187,0.823738217354,-0.746101856232
0.457133173943,-0.897093057632,-0.923212707043,0.791711807251,-0.667952120304,-0.0274011883885,0.488309502602,-0.861974716187,0.823738217354,-0.746101856232
0.457133173943,-0.897093057632,-0.923212707043,0.791711807251,-0.667952120304,-0.0274011883885,0.488309502602,-0.861974716187,0.823738217354,-0.746101856232
0.457133173943,-0.897093057632,-0.923212707043,0.791711807251,-0.667952120304,-0.0274011883885,0.488309502602,-0.861974716187,0.823738217354,-0.746101856232
0.457133173943,-0.897093057632,-0.923212707043,0.791711807251,-0.667952120304,-0.0274011883885,0.488309502602,-0.861974716187,0.823738217354,-0.746101856232
0.457133173943,-0.897093057632,-0.923212707043,0.791711807251,-0.667952120304,-0.0274011883885,0.488309502602,-0.861974716187,0.823738217354,-0.746101856232
0.457133173943,-0.897093057632,-0.923212707043,0.791711807251,-0.667952120304,-0.0274011883885,0.488309502602,-0.861974716187,0.823738217354,-0.746101856232
0.457133173943,-0.897093057632,-0.923212707043,0.791711807251,-0.667952120304,-0.0274011883885,0.488309502602,-0.861974716187,0.823738217354,-0.746101856232
0.457133173943,-0.897093057632,-0.923212707043,0.791711807251,-0.667952120304,-0.0274011883885,0.488309502602,-0.861974716187,0.823738217354,-0.746101856232
0.457133173943,-0.897093057632,-0.923212707043,0.791711807251,-0.667952120304,-0.0274011883885,0.488309502602,-0.861974716187,0.823738217354,-0.746101856232
0.457133173943,-0.897093057632,-0.923212707043,0.791711807251,-0.667952120304,-0.0274011883885,0.488309502602,-0.861974716187,0.823738217354,-0.746101856232
0.457133173943,-0.897093057632,-0.923212707043,0.791711807251,-0.667952120304,-0.0274011883885,0.488309502602,-0.861974716187,0.823738217354,-0.746101856232
0.457133173943,-0.897093057632,-0.923212707043,0.791711807251,-0.667952120304,-0.0274011883885,0.488309502602,-0.861974716187,0.823738217354,-0.746101856232
0.457133173943,-0.897093057632,-0.923212707043,0.791711807251,-0.667952120304,-0.0274011883885,0.488309502602,-0.861974716187,0.823738217354,-0.746101856232
0.457133173943,-0.897093057632,-0.923212707043,0.791711807251,-0.667952120304,-0.0274011883885,0.488309502602,-0.861974716187,0.823738217354,-0.746101856232
0.457133173943,-0.897093057632,-0.923212707043,0.791711807251,-0.667952120304,-0.0274011883885,0.488309502602,-0.861974716187,0.823738217354,-0.746101856232
0.457133173943,-0.897093057632,-0.923212707043,0.791711807251,-0.667952120304,-0.0274011883885,0.488309502602,-0.861974716187,0.823738217354,-0.746101856232
0.457133173943,-0.897093057632,-0.923212707043,0.791711807251,-0.667952120304,-0.0274011883885,0.488309502602,-0.861974716187,0.823738217354,-0.746101856232
0.638043045998,0.0420877113938,-0.916834294796,0.867431282997,0.49356892705,0.545150518417,0.946172773838,-0.755869150162,0.618128359318,0.64044469595
0.638043045998,0.0420877113938,-0.916834294796,0.867431282997,0.49356892705,0.545150518417,0.946172773838,-0.755869150162,0.618128359318,0.64044469595
0.638043045998,0.0420877113938,-0.916834294796,0.867431282997,0.49356892705,0.545150518417,0.946172773838,-0.755869150162,0.618128359318,0.64044469595
0.638043045998,0.0420877113938,-0.916834294796,0.867431282997,0.49356892705,0.545150518417,0.946172773838,-0.755869150162,0.618128359318,0.64044469595
0.638043045998,0.0420877113938,-0.916834294796,0.867431282997,0.49356892705,0.545150518417,0.946172773838,-0.755869150162,0.618128359318,0.64044469595
0.638043045998,0.0420877113938,-0.916834294796,0.867431282997,0.49356892705,0.545150518417,0.946172773838,-0.755869150162,0.618128359318,0.64044469595
0.638043045998,0.0420877113938,-0.916834294796,0.867431282997,0.49356892705,0.545150518417,0.946172773838,-0.755869150162,0.618128359318,0.64044469595
0.638043045998,0.0420877113938,-0.916834294796,0.867431282997,0.49356892705,0.545150518417,0.946172773838,-0.755869150162,0.618128359318,0.64044469595
0.638043045998,0.0420877113938,-0.916834294796,0.867431282997,0.49356892705,0.545150518417,0.946172773838,-0.755869150162,0.618128359318,0.64044469595
0.638043045998,0.0420877113938,-0.916834294796,0.867431282997,0.49356892705,0.545150518417,0.946172773838,-0.755869150162,0.618128359318,0.64044469595
0.638043045998,0.0420877113938,-0.916834294796,0.867431282997,0.49356892705,0.545150518417,0.946172773838,-0.755869150162,0.618128359318,0.64044469595
0.638043045998,0.0420877113938,-0.916834294796,0.867431282997,0.49356892705,0.545150518417,0.946172773838,-0.755869150162,0.618128359318,0.64044469595
0.638043045998,0.0420877113938,-0.916834294796,0.867431282997,0.49356892705,0.545150518417,0.946172773838,-0.755869150162,0.618128359318,0.64044469595
0.638043045998,0.0420877113938,-0.916834294796,0.867431282997,0.49356892705,0.545150518417,0.946172773838,-0.755869150162,0.618128359318,0.64044469595
0.638043045998,0.0420877113938,-0.916834294796,0.867431282997,0.49356892705,0.545150518417,0.946172773838,-0.755869150162,0.618128359318,0.64044469595
0.638043045998,0.0420877113938,-0.916834294796,0.867431282997,0.49356892705,0.545150518417,0.946172773838,-0.755869150162,0.618128359318,0.64044469595
0.638043045998,0.0420877113938,-0.916834294796,0.867431282997,0.49356892705,0.545150518417,0.946172773838,-0.755869150162,0.618128359318,0.64044469595
0.638043045998,0.0420877113938,-0.916834294796,0.867431282997,0.49356892705,0.545150518417,0.946172773838,-0.755869150162,0.618128359318,0.64044469595
0.638043045998,0.0420877113938,-0.916834294796,0.867431282997,0.49356892705,0.545150518417,0.946172773838,-0.755869150162,0.618128359318,0.64044469595
0.638043045998,0.0420877113938,-0.916834294796,0.867431282997,0.49356892705,0.545150518417,0.946172773838,-0.755869150162,0.618128359318,0.64044469595
0.638043045998,0.0420877113938,-0.916834294796,0.867431282997,0.49356892705,0.545150518417,0.946172773838,-0.755869150162,0.618128359318,0.64044469595
0.908829152584,0.854721307755,0.82374060154,0.853020727634,-0.867279648781,-0.869476735592,-0.914610624313,0.890339493752,0.856301248074,0.885762989521
0.908829152584,0.854721307755,0.82374060154,0.853020727634,-0.867279648781,-0.869476735592,-0.914610624313,0.890339493752,0.856301248074,0.885762989521
0.908829152584,0.854721307755,0.82374060154,0.853020727634,-0.867279648781,-0.869476735592,-0.914610624313,0.890339493752,0.856301248074,0.885762989521
0.908829152584,0.854721307755,0.82374060154,0.853020727634,-0.867279648781,-0.869476735592,-0.914610624313,0.890339493752,0.856301248074,0.885762989521
0.908829152584,0.854721307755,0.82374060154,0.853020727634,-0.867279648781,-0.869476735592,-0.914610624313,0.890339493752,0.856301248074,0.885762989521
0.908829152584,0.854721307755,0.82374060154,0.853020727634,-0.867279648781,-0.869476735592,-0.914610624313,0.890339493752,0.856301248074,0.885762989521
0.908829152584,0.854721307755,0.82374060154,0.853020727634,-0.867279648781,-0.869476735592,-0.914610624313,0.890339493752,0.856301248074,0.885762989521
0.908829152584,0.854721307755,0.82374060154,0.853020727634,-0.867279648781,-0.869476735592,-0.914610624313,0.890339493752,0.856301248074,0.885762989521
0.908829152584,0.854721307755,0.82374060154,0.853020727634,-0.867279648781,-0.869476735592,-0.914610624313,0.890339493752,0.856301248074,0.885762989521
0.908829152584,0.854721307755,0.82374060154,0.853020727634,-0.867279648781,-0.869476735592,-0.914610624313,0.890339493752,0.856301248074,0.885762989521
0.908829152584,0.854721307755,0.82374060154,0.853020727634,-0.867279648781,-0.869476735592,-0.914610624313,0.890339493752,0.856301248074,0.885762989521
0.908829152584,0.854721307755,0.82374060154,0.853020727634,-0.867279648781,-0.869476735592,-0.914610624313,0.890339493752,0.856301248074,0.885762989521
0.908829152584,0.854721307755,0.82374060154,0.853020727634,-0.867279648781,-0.869476735592,-0.914610624313,0.890339493752,0.856301248074,0.885762989521
0.908829152584,0.854721307755,0.82374060154,0.853020727634,-0.867279648781,-0.869476735592,-0.914610624313,0.890339493752,0.856301248074,0.885762989521
0.908829152584,0.854721307755,0.82374060154,0.853020727634,-0.867279648781,-0.869476735592,-0.914610624313,0.890339493752,0.856301248074,0.885762989521
0.908829152584,0.854721307755,0.82374060154,0.853020727634,-0.867279648781,-0.869476735592,-0.914610624313,0.890339493752,0.856301248074,0.885762989521
0.908829152584,0.854721307755,0.82374060154,0.853020727634,-0.867279648781,-0.869476735592,-0.914610624313,0.890339493752,0.856301248074,0.885762989521
0.908829152584,0.854721307755,0.82374060154,0.853020727634,-0.867279648781,-0.869476735592,-0.914610624313,0.890339493752,0.856301248074,0.885762989521
0.908829152584,0.854721307755,0.82374060154,0.853020727634,-0.867279648781,-0.869476735592,-0.914610624313,0.890339493752,0.856301248074,0.885762989521
0.908829152584,0.854721307755,0.82374060154,0.853020727634,-0.867279648781,-0.869476735592,-0.914610624313,0.890339493752,0.856301248074,0.885762989521
0.908829152584,0.854721307755,0.82374060154,0.853020727634,-0.867279648781,-0.869476735592,-0.914610624313,0.890339493752,0.856301248074,0.885762989521
-0.928754270077,0.666640400887,-0.981262803078,0.0487988702953,0.711484074593,0.537767469883,0.286597847939,0.821131169796,-0.799560189247,-0.745567202568
-0.928754270077,0.666640400887,-0.981262803078,0.0487988702953,0.711484074593,0.537767469883,0.286597847939,0.821131169796,-0.799560189247,-0.745567202568
-0.928754270077,0.666640400887,-0.981262803078,0.0487988702953,0.711484074593,0.537767469883,0.286597847939,0.821131169796,-0.799560189247,-0.745567202568
-0.928754270077,0.666640400887,-0.981262803078,0.0487988702953,0.711484074593,0.537767469883,0.286597847939,0.821131169796,-0.799560189247,-0.745567202568
-0.928754270077,0.666640400887,-0.981262803078,0.0487988702953,0.711484074593,0.537767469883,0.286597847939,0.821131169796,-0.799560189247,-0.745567202568
-0.928754270077,0.666640400887,-0.981262803078,0.0487988702953,0.711484074593,0.537767469883,0.286597847939,0.821131169796,-0.799560189247,-0.745567202568
-0.928754270077,0.666640400887,-0.981262803078,0.0487988702953,0.711484074593,0.537767469883,0.286597847939,0.821131169796,-0.799560189247,-0.745567202568
-0.928754270077,0.666640400887,-0.981262803078,0.0487988702953,0.711484074593,0.537767469883,0.286597847939,0.821131169796,-0.799560189247,-0.745567202568
-0.928754270077,0.666640400887,-0.981262803078,0.0487988702953,0.711484074593,0.537767469883,0.286597847939,0.821131169796,-0.799560189247,-0.745567202568
-0.928754270077,0.666640400887,-0.981262803078,0.0487988702953,0.711484074593,0.537767469883,0.286597847939,0.821131169796,-0.799560189247,-0.745567202568
-0.928754270077,0.666640400887,-0.981262803078,0.0487988702953,0.711484074593,0.537767469883,0.286597847939,0.821131169796,-0.799560189247,-0.745567202568
-0.928754270077,0.666640400887,-0.981262803078,0.0487988702953,0.711484074593,0.537767469883,0.286597847939,0.821131169796,-0.799560189247,-0.745567202568
-0.928754270077,0.666640400887,-0.981262803078,0.0487988702953,0.711484074593,0.537767469883,0.286597847939,0.821131169796,-0.799560189247,-0.745567202568
-0.928754270077,0.666640400887,-0.981262803078,0.0487988702953,0.711484074593,0.537767469883,0.286597847939,0.821131169796,-0.799560189247,-0.745567202568
-0.928754270077,0.666640400887,-0.981262803078,0.0487988702953,0.711484074593,0.537767469883,0.286597847939,0.821131169796,-0.799560189247,-0.745567202568
